Order ID,Product Name,Category,Price,Quantity,Date
3106, MESSI ,,,,2023-01-01
,Messi!!,??,286.27,-1,2023-01-01
,Messi,Home,N/A,1,13-13-2023
ORD3109,,Electronics,,,
3110,Messi,Clothing,,,2024/02/05
3111,,,,,
ORD3112,Messi,Home,N/A,,
,Messi,Home,,,13-13-2023
,Messi,Electronics,N/A,,2023-01-01
ORD3115,Messi#,Electronics,N/A,3,2024/02/05
,,,,2,2024/02/05
3117,Messi!!,Home,,8,2024/02/05
,messi,Home,,,13-13-2023
,Messi!!,Electronics,,,2023-01-01
ORD3120,Messi#,??,N/A,5,
ORD3121,Messi!!,Electronics,,,2024/02/05
ORD3122,Messi!!,Home,421.5,-1,
ORD3123,Messi,Clothing,352.88,,
3124,,Clothing,102.07,,
, MESSI ,??,,7,2023-01-01
3126,Messi,Electronics,,1,
,Messi#,,,,
ORD3128, MESSI ,,N/A,,2023-01-01
3129,Messi,??,N/A,3,13-13-2023
,Messi,??,,-1,13-13-2023
,messi,,,6,2024/02/05
,Messi,??,244.71,,2024/02/05
,Messi#,??,,,2023-01-01
ORD3134, MESSI ,Clothing,N/A,,13-13-2023
,Messi#,??,N/A,,2024/02/05
, MESSI ,,93.29,,
3137, MESSI ,Electronics,,,13-13-2023
,,,,-1,
,Messi,,,3,
ORD3140,messi,Home,,-1,
,Messi,,,-1,2023-01-01
,Messi#,??,,,2023-01-01
,Messi,Home,,-1,
3144,messi,Home,,-1,
,,Electronics,N/A,-1,13-13-2023
,Messi#,,,1,13-13-2023
3147,,,,,2023-01-01
ORD3148,Messi#,Clothing,,,13-13-2023
ORD3149,Messi,,410.69,7,2024/02/05
,Messi#,Electronics,,,2023-01-01
3151, MESSI ,Home,150.52,,13-13-2023
3152,Messi#,Home,341.96,,2024/02/05
,Messi#,Electronics,,-1,
,,,,,
ORD3155, MESSI ,??,N/A,,
ORD3156,messi,Electronics,,9,
,,,444.34,10,2023-01-01
3158,Messi,,211.68,4,2023-01-01
,,Home,,,
3160,,??,N/A,4,2024/02/05
,messi,,284.89,,2023-01-01
ORD3162,Messi#,Clothing,N/A,-1,13-13-2023
3163,,,390.71,,2023-01-01
ORD3164, MESSI ,,60.39,2,
ORD3165,Messi,,126.4,-1,2023-01-01
, MESSI ,??,,-1,2024/02/05
ORD3167,Messi,Home,67.45,,2023-01-01
ORD3168, MESSI ,Clothing,N/A,10,2024/02/05
,,,N/A,9,
, MESSI ,Home,,-1,13-13-2023
, MESSI ,,74.05,6,
,,,,,
3173,Messi,,238.7,-1,13-13-2023
ORD3174,,,,2,2024/02/05
3175,Messi#,Home,,-1,
3176,Messi#,??,,,2023-01-01
,Messi,??,,,
,,Clothing,277.06,,
,Messi,Clothing,,-1,2024/02/05
,Messi#,Home,N/A,,
,Messi#,,,10,
,Messi,??,,,2023-01-01
,Messi#,,,,2024/02/05
,Messi,,,,
,Messi!!,??,474.07,,
ORD3186,,Electronics,N/A,,
,messi,Home,N/A,,
ORD3188,Messi!!,Home,,,2023-01-01
,,,,1,13-13-2023
ORD3190,Messi#,??,,,2024/02/05
, MESSI ,??,,,13-13-2023
ORD3192,Messi!!,,,,
3193,,Electronics,N/A,-1,2024/02/05
, MESSI ,Electronics,N/A,-1,2023-01-01
ORD3195,,Clothing,N/A,-1,2024/02/05
3196, MESSI ,,252.7,,13-13-2023
,,Home,,,
,,Electronics,,4,2024/02/05
,Messi!!,,207.82,-1,
,,,,,2024/02/05
ORD3201,Messi!!,Home,,,2024/02/05
3202,,Electronics,N/A,,2023-01-01
ORD3203,Messi,Electronics,N/A,,13-13-2023
3204, MESSI ,??,175.27,,
, MESSI ,Home,N/A,-1,2024/02/05
,Messi,Clothing,,-1,13-13-2023
3207,Messi#,Electronics,N/A,,13-13-2023
,Messi,??,242.26,-1,
ORD3209,Messi#,,32.74,,2023-01-01
3210,Messi,Clothing,157.37,8,2023-01-01
3211, MESSI ,Home,423.36,6,
ORD3212,Messi,,,7,
3213,messi,Home,,10,2023-01-01
,,,399.93,-1,13-13-2023
, MESSI ,,,,2023-01-01
,,Clothing,,2,13-13-2023
ORD3217,messi,Home,N/A,,2023-01-01
,Messi#,??,N/A,,2024/02/05
,Messi!!,Electronics,N/A,-1,
,messi,Home,,,13-13-2023
3221,Messi,Clothing,,8,2023-01-01
,,,,-1,2023-01-01
,Messi!!,Clothing,446.69,,13-13-2023
3224,Messi!!,,,-1,
3225,,??,N/A,-1,13-13-2023
,messi,Electronics,,,2023-01-01
,messi,,N/A,6,2024/02/05
ORD3228,Messi,,,6,
ORD3229,messi,??,N/A,3,
,Messi!!,Electronics,N/A,,2023-01-01
3231,Messi#,??,,-1,
ORD3232, MESSI ,Clothing,,-1,13-13-2023
,,??,N/A,-1,
,Messi!!,Home,,-1,2024/02/05
,Messi,,,-1,2023-01-01
,,Clothing,356.05,-1,2024/02/05
,,,,-1,13-13-2023
ORD3238,,,N/A,10,13-13-2023
,,,,6,2023-01-01
3240,Messi#,Home,N/A,,2024/02/05
,messi,Home,,,13-13-2023
,Messi#,??,,-1,2024/02/05
ORD3243, MESSI ,Home,,,13-13-2023
ORD3244,Messi,Electronics,N/A,2,2023-01-01
ORD3245,Messi!!,Home,229.3,,2024/02/05
ORD3246,Messi!!,,306.95,-1,2024/02/05
,Messi!!,Electronics,,,2023-01-01
ORD3248, MESSI ,??,N/A,1,2023-01-01
,Messi,Home,,,2023-01-01
,Messi!!,??,,4,2024/02/05
3251,,Clothing,240.17,6,13-13-2023
3252,Messi!!,??,N/A,7,2024/02/05
,,,N/A,,2023-01-01
,,,,,2023-01-01
,,,,,2024/02/05
3256,,Home,,,2024/02/05
ORD3257, MESSI ,,,,
ORD3258,Messi#,,N/A,,
3259,Messi!!,Electronics,,-1,
,Messi,,,-1,
3261, MESSI ,Clothing,,,
, MESSI ,Clothing,467.73,-1,
,Messi#,Clothing,,,13-13-2023
3264,,,,6,2024/02/05
3265,messi,,N/A,,2024/02/05
,messi,Clothing,N/A,-1,2024/02/05
ORD3267,,Electronics,,,
,,Home,,,2023-01-01
,,Clothing,,-1,2024/02/05
3270,,??,N/A,,2023-01-01
3271,Messi!!,??,N/A,10,
,,,,,13-13-2023
,,,,-1,13-13-2023
ORD3274,,,143.99,,
3275,Messi,Home,,3,13-13-2023
,Messi!!,Clothing,244.16,-1,2024/02/05
ORD3277,,Clothing,,-1,
3278, MESSI ,Electronics,,-1,
,Messi,,,,13-13-2023
ORD3280,Messi,,,-1,2024/02/05
, MESSI ,??,,-1,2023-01-01
3282, MESSI ,Electronics,,-1,
3283,Messi!!,Clothing,N/A,,13-13-2023
,messi,??,,8,
3285,,??,N/A,8,
,,Clothing,,-1,2023-01-01
,,Clothing,475.13,-1,13-13-2023
,Messi,Home,,,2023-01-01
ORD3289,Messi,Clothing,384.35,-1,
,Messi,,,,
,Messi,Electronics,,,13-13-2023
,,??,,,
ORD3293,,Home,,,2024/02/05
ORD3294,Messi,Home,N/A,-1,13-13-2023
ORD3295,messi,??,,,2024/02/05
,,Electronics,,,2024/02/05
,,,,8,
,messi,,,-1,2023-01-01
, MESSI ,Home,,,
,Messi!!,,N/A,,2024/02/05
, MESSI ,Electronics,N/A,7,
ORD3302,Messi#,,298.23,,
3303,Messi,,,5,
,Messi!!,Clothing,N/A,,
3305,messi,,101.98,8,
,Messi,,414.03,,13-13-2023
,Messi!!,,N/A,3,2023-01-01
,Messi#,,N/A,,
, MESSI ,??,17.8,7,
,,Home,267.4,-1,2024/02/05
ORD3311,,,,7,
3312,Messi,Clothing,N/A,-1,
,Messi,Clothing,,,
3314,messi,Clothing,381.22,-1,
ORD3315,Messi,Clothing,410.02,4,13-13-2023
,Messi#,,219.42,,2023-01-01
3317, MESSI ,,,,
3318,,Home,N/A,9,2023-01-01
3319,Messi,??,36.15,,13-13-2023
3320,,,,6,2024/02/05
3321,Messi!!,??,,,
,Messi,,,,
ORD3323,,,,,
,Messi,??,,5,
,Messi#,Electronics,N/A,6,
ORD3326,Messi!!,Clothing,N/A,-1,13-13-2023
,messi,,,,2023-01-01
3328,messi,??,,,
,Messi!!,,,,2024/02/05
,,Home,134.61,,2023-01-01
3331,Messi!!,Clothing,N/A,,13-13-2023
ORD3332,Messi!!,Home,433.11,-1,
3333,,Clothing,,-1,13-13-2023
ORD3334,,Electronics,105.22,,
3335, MESSI ,Electronics,,,2023-01-01
,Messi#,,,,
ORD3337,,Clothing,,1,
3338,Messi!!,Home,488.34,,2024/02/05
,messi,Clothing,,-1,
,Messi!!,Electronics,,3,
,Messi!!,Home,,,
ORD3342,Messi#,Home,241.88,,
,messi,Home,,2,
,,,,8,13-13-2023
ORD3345,Messi,Home,,8,13-13-2023
3346,Messi,,N/A,-1,2024/02/05
ORD3347,messi,Home,131.45,4,13-13-2023
,Messi,,,,2024/02/05
ORD3349,Messi,Electronics,,-1,2023-01-01
ORD3350,,Electronics,,,
ORD3351,messi,,,1,13-13-2023
,Messi,??,,,2024/02/05
,messi,Home,,,
3354,Messi!!,Electronics,,,13-13-2023
,Messi,Home,,2,13-13-2023
,Messi#,,,-1,
ORD3357, MESSI ,,334.14,6,13-13-2023
, MESSI ,Electronics,N/A,,2023-01-01
ORD3359,,??,,4,13-13-2023
,,Clothing,,10,
ORD3361,Messi!!,Home,N/A,,2024/02/05
ORD3362,Messi#,Electronics,N/A,-1,13-13-2023
,Messi!!,Electronics,N/A,6,2023-01-01
3364,,Clothing,208.01,,2023-01-01
,Messi!!,Home,N/A,,2023-01-01
,Messi!!,,,-1,
3367,,,256.42,1,
3368,Messi,Home,N/A,,
,Messi!!,??,N/A,,
ORD3370,Messi#,Clothing,277.89,-1,
3371,,,,,2024/02/05
,,,,-1,
,,Home,N/A,,2023-01-01
3374,messi,??,,,
3375, MESSI ,,426.65,,2024/02/05
,Messi!!,,,,
,Messi!!,Home,N/A,,
,Messi,Home,N/A,-1,
,Messi!!,Electronics,,,13-13-2023
ORD3380, MESSI ,,,-1,
ORD3381,,Clothing,,,
ORD3382,Messi!!,,N/A,,2023-01-01
3383,,Clothing,,-1,2023-01-01
3384,,Clothing,,,2023-01-01
3385,Messi#,,193.38,,13-13-2023
3386, MESSI ,,140.12,,2024/02/05
3387,,Electronics,,-1,
,Messi#,Clothing,,,
,Messi!!,,,9,2023-01-01
,,Home,N/A,3,2023-01-01
3391,Messi#,??,,,13-13-2023
ORD3392,,,,-1,2024/02/05
,,??,,9,
3394,Messi,Clothing,,,2023-01-01
, MESSI ,,N/A,,
,,Home,N/A,,
3397,Messi,,,,2023-01-01
,Messi!!,,,,2023-01-01
,,,,,13-13-2023
ORD3400,Messi!!,,,-1,2023-01-01
ORD3401, MESSI ,Clothing,,-1,2024/02/05
,Messi,,,,2023-01-01
, MESSI ,Electronics,,,
ORD3404,,,N/A,8,
ORD3405, MESSI ,??,,2,
,Messi,,60.89,,
3407,,Electronics,,1,2023-01-01
3408,,Electronics,,,13-13-2023
,,Clothing,,,13-13-2023
,,,211.31,2,
3411,Messi!!,??,,-1,2023-01-01
3412,,??,N/A,,
, MESSI ,,N/A,2,
,,Clothing,470.71,-1,2023-01-01
, MESSI ,Electronics,,1,2023-01-01
ORD3416,Messi,Home,,-1,
,,Clothing,,-1,2024/02/05
, MESSI ,??,,10,
,,Home,,,13-13-2023
3420,messi,Clothing,,-1,
,,Clothing,,2,2024/02/05
3422,,,N/A,1,13-13-2023
3423,,,,-1,2023-01-01
,Messi#,Home,91.32,8,13-13-2023
,Messi#,Home,N/A,-1,
ORD3426,,Clothing,498.43,3,
,messi,??,N/A,,2024/02/05
,,Clothing,N/A,,
ORD3429,Messi#,Home,,-1,2023-01-01
, MESSI ,Electronics,,8,
,Messi,Clothing,,-1,2023-01-01
3432,Messi#,,245.76,-1,2024/02/05
ORD3433, MESSI ,Electronics,,,
,,??,N/A,,13-13-2023
ORD3435,Messi!!,??,285.63,,2023-01-01
,messi,Electronics,N/A,3,2024/02/05
,,Electronics,,-1,2024/02/05
,Messi!!,Home,221.39,,2023-01-01
ORD3439, MESSI ,Clothing,,,2024/02/05
ORD3440,,,261.83,-1,13-13-2023
ORD3441,Messi,,N/A,,2023-01-01
, MESSI ,Home,113.3,,
ORD3443,Messi!!,Electronics,,-1,2023-01-01
,Messi!!,Clothing,263.31,,2024/02/05
ORD3445,,Clothing,N/A,,2023-01-01
3446,,,,-1,
ORD3447,,Clothing,,,13-13-2023
,,??,,,13-13-2023
,Messi,,N/A,10,13-13-2023
ORD3450,messi,,,9,2024/02/05
ORD3451,,Home,N/A,,2023-01-01
3452, MESSI ,??,N/A,-1,2023-01-01
3453,Messi!!,??,355.16,,2024/02/05
ORD3454,,Home,N/A,,2024/02/05
3455, MESSI ,??,,,
,,,,,
,,??,459.07,3,
ORD3458, MESSI ,??,N/A,,13-13-2023
,Messi,Electronics,N/A,,
,,,433.51,,
, MESSI ,Electronics,10.04,-1,
,messi,??,,10,2023-01-01
,messi,,256.35,,2023-01-01
ORD3464,Messi,Clothing,N/A,10,2023-01-01
, MESSI ,,,-1,
,Messi!!,,246.19,,
, MESSI ,,370.56,,2023-01-01
, MESSI ,Home,425.83,,2023-01-01
3469,messi,Electronics,N/A,,
3470,messi,Home,38.24,,2023-01-01
3471,Messi!!,Electronics,,-1,2023-01-01
,,??,112.73,1,
,Messi#,,,9,
ORD3474, MESSI ,??,,,
,messi,,,8,13-13-2023
, MESSI ,Electronics,N/A,,
,Messi,,297.17,,2024/02/05
ORD3478,Messi,,244.8,7,
3479,messi,Clothing,164.62,,2024/02/05
ORD3480,Messi,Electronics,,2,13-13-2023
, MESSI ,,N/A,,13-13-2023
ORD3482,Messi,Electronics,93.15,,13-13-2023
,Messi,Clothing,346.66,-1,
ORD3484,Messi,,,7,13-13-2023
,,,495.8,10,
,Messi!!,,N/A,,
,messi,??,,,13-13-2023
,messi,,,,
3489,Messi,??,470.12,8,2024/02/05
3490,messi,Electronics,270.51,-1,2024/02/05
ORD3491,messi,Electronics,,,
,messi,,N/A,,13-13-2023
3493,Messi,??,221.41,-1,
,Messi,??,,-1,2023-01-01
,,Clothing,129.64,,2023-01-01
, MESSI ,,,-1,
3497,Messi#,??,39.1,,
ORD3498, MESSI ,Electronics,N/A,-1,2023-01-01
,Messi!!,,,5,13-13-2023
3500,messi,,27.65,-1,2023-01-01
3501,,,N/A,,13-13-2023
,Messi#,Electronics,N/A,,
,,,272.43,5,
,Messi#,,,,
ORD3505,messi,,N/A,-1,13-13-2023
, MESSI ,Electronics,28.97,,2024/02/05
3507,Messi!!,,27.51,8,
3508, MESSI ,??,165.5,1,2023-01-01
,messi,??,225.17,,2024/02/05
ORD3510,Messi#,,,-1,
3511,Messi,Home,N/A,,
,messi,Home,,5,2024/02/05
ORD3513,messi,,,,13-13-2023
,,Electronics,340.95,,13-13-2023
3515,Messi,Electronics,N/A,-1,
3516,Messi,,242.65,,2023-01-01
ORD3517,Messi#,??,,,13-13-2023
,Messi#,??,,-1,
3519, MESSI ,Electronics,273.08,,13-13-2023
,,??,N/A,-1,
3521,Messi!!,Home,,,2024/02/05
,messi,Home,,,2023-01-01
,messi,Electronics,N/A,,2024/02/05
3524,Messi,,188.19,,2023-01-01
,,Clothing,N/A,3,
,Messi!!,Clothing,191.0,,2023-01-01
,Messi#,Home,,5,13-13-2023
,Messi,,N/A,-1,2023-01-01
ORD3529,,,277.93,6,2023-01-01
,,Electronics,,,13-13-2023
3531,,??,N/A,4,
, MESSI ,Electronics,467.4,-1,2023-01-01
,Messi,,N/A,,2024/02/05
ORD3534,Messi,,,,13-13-2023
ORD3535,,,,2,
,Messi,,N/A,,
ORD3537,,Clothing,,10,
,,Home,,,13-13-2023
,messi,Electronics,,-1,2023-01-01
,,Clothing,409.99,6,2023-01-01
, MESSI ,Home,,,
,Messi#,Electronics,N/A,,2023-01-01
,Messi#,,65.91,,2024/02/05
,,??,175.24,,13-13-2023
ORD3545,Messi!!,,,2,
3546,messi,Home,N/A,3,13-13-2023
3547,Messi#,??,N/A,10,2023-01-01
3548,,Home,,,2023-01-01
,Messi#,,,,
3550,Messi!!,??,N/A,8,13-13-2023
ORD3551,Messi!!,,,-1,2023-01-01
3552, MESSI ,??,N/A,,
,messi,Home,N/A,,2023-01-01
ORD3554,Messi,Clothing,N/A,-1,
, MESSI ,??,,-1,
,,??,N/A,2,2024/02/05
,,,,,2023-01-01
,,,329.77,-1,2024/02/05
ORD3559,,Home,,,
, MESSI ,,N/A,,
,Messi#,??,,,2024/02/05
ORD3562,Messi!!,??,N/A,,
ORD3563,Messi!!,,484.84,,2024/02/05
ORD3564, MESSI ,,,,13-13-2023
,,Clothing,,,2024/02/05
ORD3566,Messi!!,Clothing,,4,2024/02/05
,Messi!!,??,,,13-13-2023
ORD3568,Messi!!,??,N/A,-1,
ORD3569,,,146.74,1,2024/02/05
,Messi!!,,,,
3571,,Electronics,,1,2024/02/05
, MESSI ,Home,N/A,4,2024/02/05
3573,,Clothing,,,2023-01-01
, MESSI ,,,4,
ORD3575,Messi!!,Home,N/A,,2023-01-01
3576, MESSI ,Clothing,N/A,7,2023-01-01
,Messi,Clothing,,,
ORD3578,messi,,,-1,2024/02/05
, MESSI ,Clothing,428.46,9,2023-01-01
,Messi,Home,N/A,4,
3581,Messi,,N/A,,2024/02/05
,Messi#,,,-1,
3583,Messi,,,3,2024/02/05
,Messi#,,,,13-13-2023
ORD3585, MESSI ,Home,,1,2023-01-01
ORD3586,,??,,,
3587, MESSI ,??,N/A,,
3588,,Electronics,N/A,,2023-01-01
,,??,428.93,4,2024/02/05
ORD3590,Messi!!,Electronics,,,2024/02/05
,,Home,N/A,-1,
ORD3592,Messi!!,??,,-1,
ORD3593,Messi,Clothing,,,2024/02/05
,messi,Clothing,N/A,,2023-01-01
,,??,N/A,,
,messi,Clothing,,,
3597,Messi,Electronics,483.92,,13-13-2023
,Messi#,Home,,3,2024/02/05
3599, MESSI ,Electronics,N/A,,
ORD3600,Messi#,Home,,,
,,,N/A,,13-13-2023
3602,Messi!!,Electronics,,-1,2024/02/05
,,Home,N/A,,2023-01-01
,,Electronics,309.7,-1,
ORD3605,,Home,N/A,,2023-01-01
3606,,??,,10,13-13-2023
3607,Messi!!,,139.14,,
3608, MESSI ,,330.04,8,2024/02/05
,,Electronics,,-1,13-13-2023
3610, MESSI ,,199.58,,2023-01-01
3611,Messi#,Electronics,N/A,-1,
,Messi#,Home,,-1,13-13-2023
, MESSI ,??,N/A,,2024/02/05
ORD3614,Messi!!,Clothing,,-1,13-13-2023
3615,,??,N/A,-1,13-13-2023
,,,N/A,,2024/02/05
ORD3617,Messi!!,Home,22.56,,13-13-2023
,,??,N/A,,13-13-2023
,,Home,,,2023-01-01
3620,,,,-1,
,Messi#,Home,N/A,10,
,Messi#,Home,,,
ORD3623,,??,N/A,,2023-01-01
,,Clothing,319.83,3,2023-01-01
3625,Messi,Home,55.46,,2023-01-01
,,Home,,,
,,Clothing,164.07,,2023-01-01
,Messi,Home,195.01,,13-13-2023
ORD3629,messi,Home,N/A,3,
ORD3630,,Electronics,,2,
,,Electronics,231.91,,
,Messi!!,Clothing,,-1,2024/02/05
3633,Messi#,,,8,
,Messi!!,Clothing,,-1,2023-01-01
ORD3635,Messi,??,,-1,
,Messi#,Clothing,,,2024/02/05
3637,,,N/A,,13-13-2023
,,Home,,,
,Messi#,Electronics,,8,2024/02/05
3640,messi,,,-1,
ORD3641,,Electronics,N/A,3,2023-01-01
ORD3642,Messi,,413.54,7,13-13-2023
, MESSI ,,,-1,2023-01-01
ORD3644,,??,N/A,-1,13-13-2023
, MESSI ,,176.35,8,2023-01-01
,Messi!!,,,-1,13-13-2023
ORD3647,,,,6,
3648,Messi#,Home,,9,13-13-2023
ORD3649,,Electronics,N/A,,
3650,Messi,??,248.41,,2023-01-01
,,Electronics,N/A,1,2023-01-01
ORD3652, MESSI ,Electronics,N/A,,
ORD3653,,,,7,2024/02/05
3654, MESSI ,,,,2023-01-01
3655,messi,,,6,13-13-2023
,Messi!!,,,,
ORD3657,messi,??,N/A,-1,
ORD3658,Messi,??,,,13-13-2023
,Messi#,??,N/A,-1,
3660,messi,Electronics,,,2024/02/05
ORD3661,Messi!!,??,181.64,,2024/02/05
ORD3662,Messi!!,Clothing,,8,2024/02/05
,Messi#,,,9,13-13-2023
,messi,??,142.22,-1,
ORD3665,messi,Electronics,,,2023-01-01
3666,messi,Home,229.58,,2024/02/05
, MESSI ,??,103.99,,
3668,Messi#,Clothing,,,
ORD3669,Messi#,??,N/A,-1,
,,??,N/A,,13-13-2023
,,Electronics,N/A,-1,13-13-2023
,,Home,,,2024/02/05
ORD3673,Messi#,Electronics,,,2023-01-01
ORD3674,Messi,,N/A,-1,2023-01-01
3675, MESSI ,Home,,8,13-13-2023
, MESSI ,,N/A,,2023-01-01
, MESSI ,,,9,
,,Home,N/A,-1,2023-01-01
,Messi,Clothing,177.72,-1,
, MESSI ,??,388.61,,
,messi,Home,,3,
,,,184.28,,2024/02/05
,Messi!!,Clothing,,,
ORD3684,,Home,,,13-13-2023
, MESSI ,Electronics,,8,
,,Home,,,
,Messi!!,,,,
,messi,Clothing,216.47,,
ORD3689, MESSI ,,,,
3690, MESSI ,,244.92,,13-13-2023
,Messi#,Home,404.14,6,2023-01-01
3692,,,N/A,,
,messi,Home,,,
3694,,,,-1,2023-01-01
,Messi#,??,,-1,2024/02/05
,messi,Electronics,498.2,,13-13-2023
3697,,Home,,,2023-01-01
ORD3698,Messi,Home,,,
,,,,,
3700,messi,,N/A,3,
3701,,,,,
,Messi,,,-1,13-13-2023
,messi,,,-1,2024/02/05
3704,messi,Home,N/A,,2023-01-01
3705,Messi#,,264.03,,
ORD3706, MESSI ,Clothing,N/A,,2023-01-01
3707,,Electronics,,-1,2023-01-01
, MESSI ,,,,
,Messi!!,Clothing,N/A,,
,Messi#,Clothing,N/A,,
,,??,N/A,-1,2023-01-01
ORD3712, MESSI ,Home,,-1,
,Messi#,Clothing,,,2024/02/05
,Messi,Clothing,,,2024/02/05
3715, MESSI ,??,26.63,-1,2023-01-01
3716,messi,,121.73,-1,2023-01-01
,Messi!!,,N/A,4,
,,,,10,13-13-2023
ORD3719,,Electronics,,,2024/02/05
,,,,1,2024/02/05
ORD3721, MESSI ,,,-1,2024/02/05
, MESSI ,??,N/A,9,13-13-2023
,messi,Home,,,
,,??,57.11,6,
,Messi!!,Electronics,495.87,,
ORD3726,Messi#,,N/A,-1,13-13-2023
ORD3727,Messi#,,N/A,2,2024/02/05
,Messi#,Clothing,414.31,,2024/02/05
,,??,,-1,
, MESSI ,Clothing,,,2023-01-01
3731,,??,N/A,,
3732,Messi#,,393.35,,13-13-2023
ORD3733,Messi,,N/A,10,
,Messi,,275.18,,2023-01-01
ORD3735,,Clothing,,,13-13-2023
3736,,,N/A,-1,
,,Electronics,,5,13-13-2023
3738, MESSI ,Electronics,,,2023-01-01
3739,,Clothing,,,
3740,Messi#,,34.31,-1,2024/02/05
ORD3741, MESSI ,,,2,
,Messi,Home,59.91,,
ORD3743,Messi,,,-1,
ORD3744,messi,,,1,13-13-2023
3745, MESSI ,,,,
,Messi!!,??,38.34,,2023-01-01
,,Clothing,N/A,,13-13-2023
ORD3748,,,466.21,,2023-01-01
ORD3749,messi,Home,,,
ORD3750,messi,Home,N/A,,2023-01-01
ORD3751,,,,,
,,Clothing,225.31,,2023-01-01
,messi,,,,13-13-2023
3754,Messi!!,,,,13-13-2023
3755,messi,??,,-1,2023-01-01
,messi,Home,,-1,2023-01-01
3757,Messi!!,??,,-1,
, MESSI ,,370.45,-1,
3759,,??,22.15,-1,2023-01-01
,Messi,Electronics,197.95,-1,2024/02/05
ORD3761, MESSI ,,,,13-13-2023
ORD3762, MESSI ,,,,2024/02/05
,messi,,343.33,,2023-01-01
3764,Messi,,147.68,,13-13-2023
ORD3765,,Home,142.3,,13-13-2023
3766,messi,,469.86,-1,2024/02/05
,,Electronics,,,2023-01-01
ORD3768,,Electronics,293.86,6,2024/02/05
,messi,Clothing,17.18,-1,2024/02/05
3770,,??,,3,13-13-2023
3771,Messi!!,Electronics,N/A,,13-13-2023
,,,,,2024/02/05
,messi,,,-1,13-13-2023
3774,,Electronics,N/A,-1,2023-01-01
,Messi!!,??,N/A,,
, MESSI ,Home,N/A,-1,13-13-2023
3777,,,,5,
,Messi,Clothing,N/A,,13-13-2023
,,Electronics,N/A,,
,,,440.76,,
ORD3781,Messi#,,N/A,,
3782,,??,,-1,2024/02/05
3783,Messi!!,Clothing,N/A,-1,2023-01-01
,Messi#,??,,,
ORD3785,,Clothing,,-1,
ORD3786,Messi,??,,1,13-13-2023
,Messi,Electronics,174.16,-1,
ORD3788,Messi,,,5,
ORD3789,Messi,Electronics,N/A,,2024/02/05
3790,,??,139.59,5,2023-01-01
3791, MESSI ,Clothing,,,
,,Electronics,,,
ORD3793,Messi!!,,,-1,2023-01-01
,Messi#,,,-1,
ORD3795,Messi,??,,-1,
ORD3796,,Home,124.33,-1,2024/02/05
,messi,,,,2023-01-01
,,,,,
3799,Messi,Home,N/A,,2023-01-01
3800, MESSI ,??,,,
3801,,,389.79,,
,Messi#,??,,,2023-01-01
3803,messi,??,,4,2024/02/05
3804,,??,N/A,-1,
, MESSI ,Home,74.3,-1,13-13-2023
ORD3806,Messi#,,,,2024/02/05
,,??,172.6,6,
ORD3808,Messi#,,,,2024/02/05
ORD3809,,Home,N/A,,
,,,N/A,1,
3811,,Home,,10,13-13-2023
ORD3812,Messi,Electronics,N/A,-1,2023-01-01
ORD3813,Messi#,Home,,,
3814,messi,Clothing,128.67,,13-13-2023
,Messi,,N/A,,2023-01-01
,,Clothing,244.51,5,
,messi,??,,1,13-13-2023
ORD3818,messi,Electronics,,-1,2023-01-01
,messi,Electronics,,1,
,Messi#,Electronics,,-1,13-13-2023
ORD3821,Messi,,,1,2024/02/05
,,,379.11,-1,
,messi,Clothing,,,13-13-2023
, MESSI ,,177.34,,
,Messi!!,,N/A,,13-13-2023
ORD3826,,,,4,
ORD3827,Messi#,Home,N/A,-1,
ORD3828,Messi#,,,,
ORD3829, MESSI ,Clothing,,-1,2024/02/05
,Messi,Home,N/A,,2024/02/05
,Messi!!,,28.23,,2023-01-01
ORD3832,Messi!!,Electronics,N/A,7,2023-01-01
ORD3833,,Home,N/A,,13-13-2023
3834,Messi!!,,56.18,-1,13-13-2023
,Messi!!,,N/A,-1,2024/02/05
ORD3836,,,,-1,
,Messi,Clothing,,,
,,,,7,2024/02/05
ORD3839,Messi#,,,-1,
3840,,Clothing,347.73,,2024/02/05
,Messi,,,,
ORD3842, MESSI ,Home,N/A,-1,
3843,Messi,,,-1,
,messi,??,,-1,13-13-2023
,,Clothing,446.72,,13-13-2023
,messi,Electronics,134.49,,2023-01-01
,Messi,,N/A,,2024/02/05
,messi,??,,,2024/02/05
ORD3849,Messi,Home,N/A,,2024/02/05
,Messi,,,-1,2024/02/05
3851,,Electronics,,,2024/02/05
,Messi!!,Electronics,,,2024/02/05
ORD3853,,Clothing,,,2023-01-01
3854, MESSI ,Electronics,,,13-13-2023
, MESSI ,??,N/A,,2024/02/05
,messi,Clothing,,-1,
3857,Messi,,97.53,-1,13-13-2023
ORD3858,Messi,,439.06,-1,
3859,Messi,,,,2023-01-01
3860, MESSI ,,N/A,,2023-01-01
ORD3861,,,,-1,2024/02/05
, MESSI ,Electronics,,1,13-13-2023
ORD3863,Messi!!,,,,
,messi,Clothing,21.24,,2023-01-01
,,??,441.85,,2023-01-01
,Messi,??,151.58,,2023-01-01
,Messi#,,,,
3868,,Home,171.67,4,13-13-2023
3869,,Clothing,N/A,-1,13-13-2023
3870,Messi#,Electronics,354.33,2,2024/02/05
3871,Messi!!,Clothing,,1,13-13-2023
3872,Messi!!,??,,8,2024/02/05
3873,,??,,,
